"Label","SEX AND AGE","SEX AND AGE!!Total population","SEX AND AGE!!Total population!!Male","SEX AND AGE!!Total population!!Female","SEX AND AGE!!Total population!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!Under 5 years","SEX AND AGE!!Total population!!5 to 9 years","SEX AND AGE!!Total population!!10 to 14 years","SEX AND AGE!!Total population!!15 to 19 years","SEX AND AGE!!Total population!!20 to 24 years","SEX AND AGE!!Total population!!25 to 34 years","SEX AND AGE!!Total population!!35 to 44 years","SEX AND AGE!!Total population!!45 to 54 years","SEX AND AGE!!Total population!!55 to 59 years","SEX AND AGE!!Total population!!60 to 64 years","SEX AND AGE!!Total population!!65 to 74 years","SEX AND AGE!!Total population!!75 to 84 years","SEX AND AGE!!Total population!!85 years and over","SEX AND AGE!!Total population!!Median age (years)","SEX AND AGE!!Total population!!Under 18 years","SEX AND AGE!!Total population!!16 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!21 years and over","SEX AND AGE!!Total population!!62 years and over","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!18 years and over!!Male","SEX AND AGE!!Total population!!18 years and over!!Female","SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!65 years and over!!Male","SEX AND AGE!!Total population!!65 years and over!!Female","SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females)","RACE","RACE!!Total population","RACE!!Total population!!One race","RACE!!Total population!!Two or more races","RACE!!Total population!!One race","RACE!!Total population!!One race!!White","RACE!!Total population!!One race!!Black or African American","RACE!!Total population!!One race!!American Indian and Alaska Native","RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping","RACE!!Total population!!One race!!Asian","RACE!!Total population!!One race!!Asian!!Asian Indian","RACE!!Total population!!One race!!Asian!!Chinese","RACE!!Total population!!One race!!Asian!!Filipino","RACE!!Total population!!One race!!Asian!!Japanese","RACE!!Total population!!One race!!Asian!!Korean","RACE!!Total population!!One race!!Asian!!Vietnamese","RACE!!Total population!!One race!!Asian!!Other Asian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander","RACE!!Total population!!One race!!Some other race","RACE!!Total population!!Two or more races","RACE!!Total population!!Two or more races!!White and Black or African American","RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native","RACE!!Total population!!Two or more races!!White and Asian","RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native","Race alone or in combination with one or more other races","Race alone or in combination with one or more other races!!Total population","Race alone or in combination with one or more other races!!Total population!!White","Race alone or in combination with one or more other races!!Total population!!Black or African American","Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native","Race alone or in combination with one or more other races!!Total population!!Asian","Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander","Race alone or in combination with one or more other races!!Total population!!Some other race","HISPANIC OR LATINO AND RACE","HISPANIC OR LATINO AND RACE!!Total population","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Total housing units","CITIZEN, VOTING AGE POPULATION","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
"    Estimate","","5,101","2,548","2,553","99.8","147","171","147","405","230","288","472","554","505","592","950","482","158","56.8","759","4,505","4,342","4,231","2,014","1,590","4,342","2,114","2,228","94.9","1,590","742","848","87.5","","5,101","5,058","43","5,058","4,694","201","15","15","0","0","0","122","0","22","0","0","100","0","0","15","15","0","0","0","11","43","29","14","0","0","","5,101","4,737","230","29","122","15","11","","5,101","73","17","19","0","37","5,028","4,636","201","0","122","15","11","43","0","43","3,366","","4,098","1,978","2,120"
"    Percent","","5,101","50.0%","50.0%","(X)","2.9%","3.4%","2.9%","7.9%","4.5%","5.6%","9.3%","10.9%","9.9%","11.6%","18.6%","9.4%","3.1%","(X)","14.9%","88.3%","85.1%","82.9%","39.5%","31.2%","4,342","48.7%","51.3%","(X)","1,590","46.7%","53.3%","(X)","","5,101","99.2%","0.8%","99.2%","92.0%","3.9%","0.3%","0.3%","0.0%","0.0%","0.0%","2.4%","0.0%","0.4%","0.0%","0.0%","2.0%","0.0%","0.0%","0.3%","0.3%","0.0%","0.0%","0.0%","0.2%","0.8%","0.6%","0.3%","0.0%","0.0%","","5,101","92.9%","4.5%","0.6%","2.4%","0.3%","0.2%","","5,101","1.4%","0.3%","0.4%","0.0%","0.7%","98.6%","90.9%","3.9%","0.0%","2.4%","0.3%","0.2%","0.8%","0.0%","0.8%","(X)","","4,098","48.3%","51.7%"
"East Pepperell CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,636","769","867","88.7","86","148","39","74","85","273","124","191","191","140","161","99","25","44.4","334","1,322","1,302","1,277","351","285","1,302","610","692","88.2","285","128","157","81.5","","1,636","1,636","0","1,636","1,516","98","0","0","0","0","0","12","12","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","","1,636","1,516","98","0","12","0","10","","1,636","81","16","40","0","25","1,555","1,445","98","0","12","0","0","0","0","0","806","","1,265","587","678"
"    Percent","","1,636","47.0%","53.0%","(X)","5.3%","9.0%","2.4%","4.5%","5.2%","16.7%","7.6%","11.7%","11.7%","8.6%","9.8%","6.1%","1.5%","(X)","20.4%","80.8%","79.6%","78.1%","21.5%","17.4%","1,302","46.9%","53.1%","(X)","285","44.9%","55.1%","(X)","","1,636","100.0%","0.0%","100.0%","92.7%","6.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.7%","0.7%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.6%","0.0%","0.0%","0.0%","0.0%","0.0%","","1,636","92.7%","6.0%","0.0%","0.7%","0.0%","0.6%","","1,636","5.0%","1.0%","2.4%","0.0%","1.5%","95.0%","88.3%","6.0%","0.0%","0.7%","0.0%","0.0%","0.0%","0.0%","0.0%","(X)","","1,265","46.4%","53.6%"
"East Sandwich CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,642","1,804","1,838","98.2","184","181","215","216","101","215","310","555","234","408","588","300","135","51.8","718","3,000","2,924","2,836","1,236","1,023","2,924","1,405","1,519","92.5","1,023","456","567","80.4","","3,642","3,642","0","3,642","3,615","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","","3,642","3,615","0","0","0","0","27","","3,642","76","0","0","0","76","3,566","3,566","0","0","0","0","0","0","0","0","2,216","","2,924","1,405","1,519"
"    Percent","","3,642","49.5%","50.5%","(X)","5.1%","5.0%","5.9%","5.9%","2.8%","5.9%","8.5%","15.2%","6.4%","11.2%","16.1%","8.2%","3.7%","(X)","19.7%","82.4%","80.3%","77.9%","33.9%","28.1%","2,924","48.1%","51.9%","(X)","1,023","44.6%","55.4%","(X)","","3,642","100.0%","0.0%","100.0%","99.3%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.7%","0.0%","0.0%","0.0%","0.0%","0.0%","","3,642","99.3%","0.0%","0.0%","0.0%","0.0%","0.7%","","3,642","2.1%","0.0%","0.0%","0.0%","2.1%","97.9%","97.9%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","(X)","","2,924","48.1%","51.9%"
"Edgartown CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","704","273","431","63.3","25","0","0","4","6","132","112","40","64","85","119","52","65","58.1","25","679","679","672","261","236","679","273","406","67.2","236","111","125","88.8","","704","704","0","704","664","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","","704","664","32","0","0","0","8","","704","8","0","6","0","2","696","664","32","0","0","0","0","0","0","0","1,237","","659","271","388"
"    Percent","","704","38.8%","61.2%","(X)","3.6%","0.0%","0.0%","0.6%","0.9%","18.8%","15.9%","5.7%","9.1%","12.1%","16.9%","7.4%","9.2%","(X)","3.6%","96.4%","96.4%","95.5%","37.1%","33.5%","679","40.2%","59.8%","(X)","236","47.0%","53.0%","(X)","","704","100.0%","0.0%","100.0%","94.3%","4.5%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","1.1%","0.0%","0.0%","0.0%","0.0%","0.0%","","704","94.3%","4.5%","0.0%","0.0%","0.0%","1.1%","","704","1.1%","0.0%","0.9%","0.0%","0.3%","98.9%","94.3%","4.5%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","(X)","","659","41.1%","58.9%"
"Essex CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,319","580","739","78.5","73","31","91","89","112","142","130","232","111","89","93","86","40","44.8","267","1,124","1,052","1,035","270","219","1,052","498","554","89.9","219","122","97","125.8","","1,319","1,319","0","1,319","1,319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1,319","1,319","0","0","0","0","0","","1,319","0","0","0","0","0","1,319","1,319","0","0","0","0","0","0","0","0","630","","1,042","498","544"
"    Percent","","1,319","44.0%","56.0%","(X)","5.5%","2.4%","6.9%","6.7%","8.5%","10.8%","9.9%","17.6%","8.4%","6.7%","7.1%","6.5%","3.0%","(X)","20.2%","85.2%","79.8%","78.5%","20.5%","16.6%","1,052","47.3%","52.7%","(X)","219","55.7%","44.3%","(X)","","1,319","100.0%","0.0%","100.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","1,319","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","1,319","0.0%","0.0%","0.0%","0.0%","0.0%","100.0%","100.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","(X)","","1,042","47.8%","52.2%"
"Everett city, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","45,212","21,847","23,365","93.5","2,948","3,255","2,771","2,659","3,103","7,822","6,581","6,257","2,513","2,364","2,851","1,408","680","35.1","10,746","35,766","34,466","32,823","6,464","4,939","34,466","16,389","18,077","90.7","4,939","2,100","2,839","74.0","","45,212","42,531","2,681","42,531","26,622","8,955","60","0","0","0","7","2,922","427","1,004","136","0","26","629","700","8","8","0","0","0","3,964","2,681","1,577","118","330","72","","45,212","28,948","10,797","256","3,524","43","4,376","","45,212","10,362","116","1,542","0","8,704","34,850","20,752","8,713","7","2,922","8","620","1,828","255","1,573","16,690","","24,625","11,706","12,919"
"    Percent","","45,212","48.3%","51.7%","(X)","6.5%","7.2%","6.1%","5.9%","6.9%","17.3%","14.6%","13.8%","5.6%","5.2%","6.3%","3.1%","1.5%","(X)","23.8%","79.1%","76.2%","72.6%","14.3%","10.9%","34,466","47.6%","52.4%","(X)","4,939","42.5%","57.5%","(X)","","45,212","94.1%","5.9%","94.1%","58.9%","19.8%","0.1%","0.0%","0.0%","0.0%","0.0%","6.5%","0.9%","2.2%","0.3%","0.0%","0.1%","1.4%","1.5%","0.0%","0.0%","0.0%","0.0%","0.0%","8.8%","5.9%","3.5%","0.3%","0.7%","0.2%","","45,212","64.0%","23.9%","0.6%","7.8%","0.1%","9.7%","","45,212","22.9%","0.3%","3.4%","0.0%","19.3%","77.1%","45.9%","19.3%","0.0%","6.5%","0.0%","1.4%","4.0%","0.6%","3.5%","(X)","","24,625","47.5%","52.5%"
"Fall River city, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","89,258","42,176","47,082","89.6","5,803","5,233","4,591","4,626","6,927","12,326","11,787","12,585","6,054","4,724","7,834","4,331","2,437","39.4","18,261","72,815","70,997","67,967","17,287","14,602","70,997","32,712","38,285","85.4","14,602","5,938","8,664","68.5","","89,258","85,175","4,083","85,175","72,270","5,089","69","0","0","1","0","1,744","107","462","64","14","44","56","997","166","38","0","0","128","5,837","4,083","1,432","1,067","231","485","","89,258","75,723","7,346","1,916","2,093","245","6,356","","89,258","8,791","269","6,373","56","2,093","80,467","69,603","4,403","25","1,734","128","833","3,741","206","3,535","43,426","","64,260","29,513","34,747"
"    Percent","","89,258","47.3%","52.7%","(X)","6.5%","5.9%","5.1%","5.2%","7.8%","13.8%","13.2%","14.1%","6.8%","5.3%","8.8%","4.9%","2.7%","(X)","20.5%","81.6%","79.5%","76.1%","19.4%","16.4%","70,997","46.1%","53.9%","(X)","14,602","40.7%","59.3%","(X)","","89,258","95.4%","4.6%","95.4%","81.0%","5.7%","0.1%","0.0%","0.0%","0.0%","0.0%","2.0%","0.1%","0.5%","0.1%","0.0%","0.0%","0.1%","1.1%","0.2%","0.0%","0.0%","0.0%","0.1%","6.5%","4.6%","1.6%","1.2%","0.3%","0.5%","","89,258","84.8%","8.2%","2.1%","2.3%","0.3%","7.1%","","89,258","9.8%","0.3%","7.1%","0.1%","2.3%","90.2%","78.0%","4.9%","0.0%","1.9%","0.1%","0.9%","4.2%","0.2%","4.0%","(X)","","64,260","45.9%","54.1%"
"undefined","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,619","1,588","2,031","78.2","107","27","163","83","128","387","254","291","230","454","778","471","246","61.6","349","3,322","3,270","3,224","1,778","1,495","3,270","1,383","1,887","73.3","1,495","603","892","67.6","","3,619","3,475","144","3,475","2,929","224","0","0","0","0","0","210","26","24","0","0","52","7","101","0","0","0","0","0","112","144","24","0","36","0","","3,619","3,006","248","0","313","0","196","","3,619","59","0","50","0","9","3,560","2,894","224","0","210","0","112","120","84","36","3,063","","2,951","1,266","1,685"
"    Percent","","3,619","43.9%","56.1%","(X)","3.0%","0.7%","4.5%","2.3%","3.5%","10.7%","7.0%","8.0%","6.4%","12.5%","21.5%","13.0%","6.8%","(X)","9.6%","91.8%","90.4%","89.1%","49.1%","41.3%","3,270","42.3%","57.7%","(X)","1,495","40.3%","59.7%","(X)","","3,619","96.0%","4.0%","96.0%","80.9%","6.2%","0.0%","0.0%","0.0%","0.0%","0.0%","5.8%","0.7%","0.7%","0.0%","0.0%","1.4%","0.2%","2.8%","0.0%","0.0%","0.0%","0.0%","0.0%","3.1%","4.0%","0.7%","0.0%","1.0%","0.0%","","3,619","83.1%","6.9%","0.0%","8.6%","0.0%","5.4%","","3,619","1.6%","0.0%","1.4%","0.0%","0.2%","98.4%","80.0%","6.2%","0.0%","5.8%","0.0%","3.1%","3.3%","2.3%","1.0%","(X)","","2,951","42.9%","57.1%"
"Fiskdale CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","2,742","1,254","1,488","84.3","162","121","249","186","92","354","427","331","163","119","376","112","50","41.2","668","2,194","2,074","2,024","657","538","2,074","886","1,188","74.6","538","172","366","47.0","","2,742","2,693","49","2,693","2,586","1","0","0","0","0","0","106","36","18","0","0","51","1","0","0","0","0","0","0","0","49","0","0","48","0","","2,742","2,634","2","0","154","0","1","","2,742","111","40","19","0","52","2,631","2,475","1","0","106","0","0","49","1","48","1,231","","1,931","832","1,099"
"    Percent","","2,742","45.7%","54.3%","(X)","5.9%","4.4%","9.1%","6.8%","3.4%","12.9%","15.6%","12.1%","5.9%","4.3%","13.7%","4.1%","1.8%","(X)","24.4%","80.0%","75.6%","73.8%","24.0%","19.6%","2,074","42.7%","57.3%","(X)","538","32.0%","68.0%","(X)","","2,742","98.2%","1.8%","98.2%","94.3%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","3.9%","1.3%","0.7%","0.0%","0.0%","1.9%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","1.8%","0.0%","0.0%","1.8%","0.0%","","2,742","96.1%","0.1%","0.0%","5.6%","0.0%","0.0%","","2,742","4.0%","1.5%","0.7%","0.0%","1.9%","96.0%","90.3%","0.0%","0.0%","3.9%","0.0%","0.0%","1.8%","0.0%","1.8%","(X)","","1,931","43.1%","56.9%"
"Fitchburg city, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","40,666","19,850","20,816","95.4","2,942","2,080","2,623","3,360","3,725","5,402","4,728","5,298","2,979","1,756","3,197","1,728","848","35.4","9,240","32,491","31,426","28,669","6,659","5,773","31,426","15,399","16,027","96.1","5,773","2,501","3,272","76.4","","40,666","39,172","1,494","39,172","32,884","1,612","82","0","0","0","0","1,636","95","213","54","132","29","208","905","0","0","0","0","0","2,958","1,494","624","204","80","0","","40,666","34,157","2,451","437","1,905","168","3,259","","40,666","10,793","792","7,302","50","2,649","29,873","26,154","1,372","76","1,502","0","42","727","41","686","16,701","","29,635","14,467","15,168"
"    Percent","","40,666","48.8%","51.2%","(X)","7.2%","5.1%","6.5%","8.3%","9.2%","13.3%","11.6%","13.0%","7.3%","4.3%","7.9%","4.2%","2.1%","(X)","22.7%","79.9%","77.3%","70.5%","16.4%","14.2%","31,426","49.0%","51.0%","(X)","5,773","43.3%","56.7%","(X)","","40,666","96.3%","3.7%","96.3%","80.9%","4.0%","0.2%","0.0%","0.0%","0.0%","0.0%","4.0%","0.2%","0.5%","0.1%","0.3%","0.1%","0.5%","2.2%","0.0%","0.0%","0.0%","0.0%","0.0%","7.3%","3.7%","1.5%","0.5%","0.2%","0.0%","","40,666","84.0%","6.0%","1.1%","4.7%","0.4%","8.0%","","40,666","26.5%","1.9%","18.0%","0.1%","6.5%","73.5%","64.3%","3.4%","0.2%","3.7%","0.0%","0.1%","1.8%","0.1%","1.7%","(X)","","29,635","48.8%","51.2%"
"Forestdale CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,450","2,242","2,208","101.5","224","299","293","241","359","530","472","608","565","327","374","143","15","42.0","964","3,626","3,486","3,393","711","532","3,486","1,669","1,817","91.9","532","279","253","110.3","","4,450","4,427","23","4,427","4,420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","23","0","23","0","0","","4,450","4,443","0","23","0","0","7","","4,450","247","0","6","0","241","4,203","4,173","0","0","0","0","7","23","0","23","1,683","","3,431","1,669","1,762"
"    Percent","","4,450","50.4%","49.6%","(X)","5.0%","6.7%","6.6%","5.4%","8.1%","11.9%","10.6%","13.7%","12.7%","7.3%","8.4%","3.2%","0.3%","(X)","21.7%","81.5%","78.3%","76.2%","16.0%","12.0%","3,486","47.9%","52.1%","(X)","532","52.4%","47.6%","(X)","","4,450","99.5%","0.5%","99.5%","99.3%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.2%","0.5%","0.0%","0.5%","0.0%","0.0%","","4,450","99.8%","0.0%","0.5%","0.0%","0.0%","0.2%","","4,450","5.6%","0.0%","0.1%","0.0%","5.4%","94.4%","93.8%","0.0%","0.0%","0.0%","0.0%","0.2%","0.5%","0.0%","0.5%","(X)","","3,431","48.6%","51.4%"
"Foxborough CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","5,633","2,696","2,937","91.8","234","328","250","263","308","588","704","674","362","414","713","395","400","46.0","972","4,745","4,661","4,496","1,732","1,508","4,661","2,117","2,544","83.2","1,508","574","934","61.5","","5,633","5,633","0","5,633","4,933","638","0","0","0","0","0","61","50","11","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","5,633","4,933","638","0","61","0","1","","5,633","176","38","138","0","0","5,457","4,789","607","0","61","0","0","0","0","0","2,505","","4,474","1,990","2,484"
"    Percent","","5,633","47.9%","52.1%","(X)","4.2%","5.8%","4.4%","4.7%","5.5%","10.4%","12.5%","12.0%","6.4%","7.3%","12.7%","7.0%","7.1%","(X)","17.3%","84.2%","82.7%","79.8%","30.7%","26.8%","4,661","45.4%","54.6%","(X)","1,508","38.1%","61.9%","(X)","","5,633","100.0%","0.0%","100.0%","87.6%","11.3%","0.0%","0.0%","0.0%","0.0%","0.0%","1.1%","0.9%","0.2%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","0.0%","","5,633","87.6%","11.3%","0.0%","1.1%","0.0%","0.0%","","5,633","3.1%","0.7%","2.4%","0.0%","0.0%","96.9%","85.0%","10.8%","0.0%","1.1%","0.0%","0.0%","0.0%","0.0%","0.0%","(X)","","4,474","44.5%","55.5%"
"Framingham CDP, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","71,232","33,755","37,477","90.1","4,393","3,880","3,960","4,754","4,594","10,091","10,048","9,465","4,844","4,696","5,536","3,116","1,855","38.4","14,557","58,284","56,675","53,278","12,809","10,507","56,675","26,324","30,351","86.7","10,507","4,594","5,913","77.7","","71,232","68,086","3,146","68,086","51,989","4,791","378","36","0","0","0","5,583","2,295","1,968","212","23","303","447","335","8","8","0","0","0","5,337","3,146","1,837","99","451","67","","71,232","54,865","6,826","559","6,174","177","5,833","","71,232","11,607","642","3,845","10","7,110","59,625","46,985","3,924","230","5,514","0","905","2,067","433","1,634","28,841","","45,692","20,891","24,801"
"    Percent","","71,232","47.4%","52.6%","(X)","6.2%","5.4%","5.6%","6.7%","6.4%","14.2%","14.1%","13.3%","6.8%","6.6%","7.8%","4.4%","2.6%","(X)","20.4%","81.8%","79.6%","74.8%","18.0%","14.8%","56,675","46.4%","53.6%","(X)","10,507","43.7%","56.3%","(X)","","71,232","95.6%","4.4%","95.6%","73.0%","6.7%","0.5%","0.1%","0.0%","0.0%","0.0%","7.8%","3.2%","2.8%","0.3%","0.0%","0.4%","0.6%","0.5%","0.0%","0.0%","0.0%","0.0%","0.0%","7.5%","4.4%","2.6%","0.1%","0.6%","0.1%","","71,232","77.0%","9.6%","0.8%","8.7%","0.2%","8.2%","","71,232","16.3%","0.9%","5.4%","0.0%","10.0%","83.7%","66.0%","5.5%","0.3%","7.7%","0.0%","1.3%","2.9%","0.6%","2.3%","(X)","","45,692","45.7%","54.3%"
"Franklin Town city, Massachusetts","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","32,843","16,105","16,738","96.2","1,702","2,177","2,851","2,920","2,090","2,742","4,334","5,717","2,400","2,037","2,208","1,089","576","40.0","8,486","25,607","24,357","22,811","5,210","3,873","24,357","11,858","12,499","94.9","3,873","1,736","2,137","81.2","","32,843","32,056","787","32,056","29,720","304","0","0","0","0","0","1,833","617","852","60","0","102","108","94","6","0","0","6","0","193","787","310","18","313","21","","32,843","30,435","724","85","2,183","22","235","","32,843","725","129","372","0","224","32,118","29,225","281","0","1,833","6","76","697","42","655","11,620","","23,168","11,182","11,986"
"    Percent","","32,843","49.0%","51.0%","(X)","5.2%","6.6%","8.7%","8.9%","6.4%","8.3%","13.2%","17.4%","7.3%","6.2%","6.7%","3.3%","1.8%","(X)","25.8%","78.0%","74.2%","69.5%","15.9%","11.8%","24,357","48.7%","51.3%","(X)","3,873","44.8%","55.2%","(X)","","32,843","97.6%","2.4%","97.6%","90.5%","0.9%","0.0%","0.0%","0.0%","0.0%","0.0%","5.6%","1.9%","2.6%","0.2%","0.0%","0.3%","0.3%","0.3%","0.0%","0.0%","0.0%","0.0%","0.0%","0.6%","2.4%","0.9%","0.1%","1.0%","0.1%","","32,843","92.7%","2.2%","0.3%","6.6%","0.1%","0.7%","","32,843","2.2%","0.4%","1.1%","0.0%","0.7%","97.8%","89.0%","0.9%","0.0%","5.6%","0.0%","0.2%","2.1%","0.1%","2.0%","(X)","","23,168","48.3%","51.7%"
